page,weight,word,evidence,question,sentence,final
Convexity,-0.04,12,"{'confidence': -0.03746423594, 'final': False}",206,3,False
Convex function,-0.09,18,"{'confidence': -0.09277024551, 'final': False}",206,3,False
Convexity,-0.05,20,"{'confidence': -0.05142674212666667, 'final': False}",206,3,False
Convexity,-0.05,20,"{'confidence': -0.05142674212666667, 'final': False}",206,3,False
Johannes Kepler,-0.01,6,"{'confidence': -0.013677936160000001, 'final': False}",207,0,False
Pascal (mathematician),-0.02,13,"{'confidence': -0.022251575104585707, 'final': False}",207,0,False
Joseph-Louis Lagrange,-0.04,17,"{'confidence': -0.03519144527674, 'final': False}",207,0,False
: Andrey Markov,-0.18,6,"{'confidence': -0.17868520266666668, 'final': False}",207,1,False
Andrey Kolmogorov,-0.19,11,"{'confidence': -0.19262418330500425, 'final': False}",207,1,False
: Andrey Markov,-0.02,15,"{'confidence': -0.0215184278531625, 'final': False}",207,1,False
: Andrey Markov,-0.02,16,"{'confidence': -0.024650521462499998, 'final': False}",207,1,False
: Andrey Markov,-0.04,7,"{'confidence': -0.035443673333333335, 'final': False}",207,2,False
: Andrey Markov,-0.00,10,"{'confidence': -0.0008998895000000001, 'final': True}",207,2,True
: Andrey Markov,-0.00,16,"{'confidence': -0.0002805150766666667, 'final': True}",207,2,True
: Andrey Markov,-0.00,21,"{'confidence': -0.0001514089226666667, 'final': True}",207,2,True
: Andrey Markov,-0.00,6,"{'confidence': -0.0038401448, 'final': False}",207,3,False
: Andrey Markov,-0.00,9,"{'confidence': -0.0024342402766666664, 'final': True}",207,3,True
: Andrey Markov,-0.00,13,"{'confidence': -0.0008513261152333333, 'final': True}",207,3,True
: Andrey Markov,-0.01,5,"{'confidence': -0.008546625566666667, 'final': False}",207,4,False
: Andrey Markov,-0.00,9,"{'confidence': -0.003673393949, 'final': False}",207,4,False
: Andrey Markov,-0.01,16,"{'confidence': -0.006440392210333334, 'final': False}",207,4,False
: Andrey Markov,-0.04,19,"{'confidence': -0.040884938, 'final': False}",207,4,False
: Andrey Markov,-0.04,19,"{'confidence': -0.040884938, 'final': False}",207,4,False
Bijection,-0.23,5,"{'confidence': -0.23108822860999997, 'final': False}",208,0,False
Dyck language,-0.26,9,"{'confidence': -0.258503074949375, 'final': False}",208,0,False
Foata's fundamental transformation,-0.16,13,"{'confidence': -0.1611700672, 'final': False}",208,0,False
Permutations,-0.05,7,"{'confidence': -0.045669293, 'final': False}",208,1,False
Permutations,-0.01,12,"{'confidence': -0.00936426675, 'final': False}",208,1,False
Cycles (permutation),-0.12,18,"{'confidence': -0.12331116148666667, 'final': False}",208,1,False
Permutation,-0.16,24,"{'confidence': -0.15715167475, 'final': False}",208,1,False
Permutations,-0.03,30,"{'confidence': -0.034982611, 'final': False}",208,1,False
Permutation,-0.33,31,"{'confidence': -0.32685946299999996, 'final': False}",208,1,False
Permutation,-0.12,5,"{'confidence': -0.11856795835, 'final': False}",208,2,False
Permutation,-0.11,12,"{'confidence': -0.1053938465, 'final': False}",208,2,False
Permutations,-0.09,19,"{'confidence': -0.08576313875, 'final': False}",208,2,False
Permutation,-0.04,20,"{'confidence': -0.0357236873, 'final': False}",208,2,False
Permutations,-0.03,7,"{'confidence': -0.025773534805, 'final': False}",208,3,False
Permutations,-0.01,13,"{'confidence': -0.008218372120000001, 'final': False}",208,3,False
Permutations,-0.00,16,"{'confidence': -0.00011664642050000001, 'final': True}",208,3,True
Permutations,-0.00,8,"{'confidence': -0.00075122269065, 'final': True}",208,4,True
Permutations,-0.00,13,"{'confidence': -1.4915265164999999e-05, 'final': True}",208,4,True
Permutations,-0.00,15,"{'confidence': -0.0007978157581650001, 'final': True}",208,4,True
Permutations,-0.00,6,"{'confidence': -0.00011533518, 'final': True}",208,5,True
Permutations,-0.00,12,"{'confidence': -0.00186254671365, 'final': True}",208,5,True
Permutations,-0.00,14,"{'confidence': -0.000152038908165, 'final': True}",208,5,True
Permutations,-0.00,14,"{'confidence': -0.000152038908165, 'final': True}",208,5,True
Dominated convergence theorem,-0.02,7,"{'confidence': -0.017525474399999998, 'final': False}",209,0,False
Dominated convergence theorem,-0.01,13,"{'confidence': -0.009568314068499999, 'final': False}",209,0,False
Uniform convergence,-0.01,19,"{'confidence': -0.0067071175, 'final': False}",209,0,False
Convergence (probability),-0.06,24,"{'confidence': -0.0608667934292, 'final': False}",209,0,False
Uniform integrability,-0.22,29,"{'confidence': -0.21702776347576666, 'final': False}",209,0,False
Boundedness,-0.54,6,"{'confidence': -0.5432265881, 'final': False}",209,1,False
Convergence (mathematics),-0.03,13,"{'confidence': -0.031271725897766674, 'final': False}",209,1,False
Integrability,-0.08,18,"{'confidence': -0.08188056946666668, 'final': False}",209,1,False
Convergence (mathematics),-0.01,7,"{'confidence': -0.005583577833216668, 'final': False}",209,2,False
Convergence (mathematics),-0.00,14,"{'confidence': -0.0009770053486666665, 'final': True}",209,2,True
Integration (mathematics),-0.17,19,"{'confidence': -0.16507281557054, 'final': False}",209,2,False
Convergence (mathematics),-0.14,21,"{'confidence': -0.14061544634405, 'final': False}",209,2,False
Convergence (mathematics),-0.04,6,"{'confidence': -0.03596720585033334, 'final': False}",209,3,False
Integrability,-0.19,13,"{'confidence': -0.18642351100000001, 'final': False}",209,3,False
Integrable,-0.00,17,"{'confidence': -8.118390000000001e-05, 'final': True}",209,3,True
Integrable function,-0.01,21,"{'confidence': -0.0081911992, 'final': False}",209,3,False
Integrability,-0.00,7,"{'confidence': -0.0034314014666666664, 'final': False}",209,4,False
Integrability,-0.01,13,"{'confidence': -0.0069962769999999995, 'final': False}",209,4,False
Integrability,-0.18,20,"{'confidence': -0.17795933120421667, 'final': False}",209,4,False
Integrability,-0.01,23,"{'confidence': -0.007784720813333333, 'final': False}",209,4,False
Integrability,-0.01,23,"{'confidence': -0.007784720813333333, 'final': False}",209,4,False
La description du corps humain,-0.07,5,"{'confidence': -0.06641861874121667, 'final': False}",210,0,False
Moser spindle,-0.02,6,"{'confidence': -0.024414989666666664, 'final': False}",210,1,False
Moser spindle,-0.05,12,"{'confidence': -0.04570614836666667, 'final': False}",210,1,False
Chromatic number,-0.02,13,"{'confidence': -0.01699020367821333, 'final': False}",210,1,False
Chromatic number,-0.00,7,"{'confidence': -0.00035016765211000003, 'final': True}",210,2,True
Chromatic number,-0.07,14,"{'confidence': -0.0743931159951, 'final': False}",210,2,False
Chromatic number,-0.00,19,"{'confidence': -0.0010366612103333334, 'final': True}",210,2,True
Chromatic number,-0.00,26,"{'confidence': -0.0020302246873333332, 'final': True}",210,2,True
Chromatic number,-0.00,34,"{'confidence': -0.0005193280958333333, 'final': True}",210,2,True
Chromatic number,-0.00,7,"{'confidence': -7.794924176666667e-05, 'final': True}",210,3,True
Chromatic number,-0.00,13,"{'confidence': -1.3504688066666668e-05, 'final': True}",210,3,True
Chromatic number,-0.00,18,"{'confidence': -1.2868935466666667e-05, 'final': True}",210,3,True
Chromatic number,-0.00,22,"{'confidence': -1.5690089300000002e-05, 'final': True}",210,3,True
Chromatic number,-0.00,27,"{'confidence': -0.00012148609663333334, 'final': True}",210,3,True
Four color theorem,-0.19,7,"{'confidence': -0.1866805568091, 'final': False}",210,4,False
Chromatic number,-0.08,14,"{'confidence': -0.0812387372475, 'final': False}",210,4,False
Chromatic number,-0.13,20,"{'confidence': -0.13338680069831332, 'final': False}",210,4,False
Chromatic number,-0.15,27,"{'confidence': -0.14827639550686664, 'final': False}",210,4,False
Chromatic number,-0.15,27,"{'confidence': -0.14827639550686664, 'final': False}",210,4,False
Inviscid fluid,-0.20,6,"{'confidence': -0.2025594657040825, 'final': False}",211,0,False
Characteristic (mathematics),-0.15,11,"{'confidence': -0.1519238943346, 'final': False}",211,0,False
Shock wave,-0.36,17,"{'confidence': -0.36373469, 'final': False}",211,0,False
Characteristic (mathematics),-0.00,20,"{'confidence': -0.0013367731679900003, 'final': True}",211,0,True
Characteristic (mathematics),-0.00,8,"{'confidence': -0.00045129594599, 'final': True}",211,1,True
Characteristic (mathematics),-0.00,13,"{'confidence': -0.0011231195122600002, 'final': True}",211,1,True
Characteristic (mathematics),-0.06,19,"{'confidence': -0.05871328399932001, 'final': False}",211,1,False
Characteristic (mathematics),-0.03,26,"{'confidence': -0.03246523775206, 'final': False}",211,1,False
Characteristic (mathematics),-0.00,29,"{'confidence': -0.00211703830933, 'final': True}",211,1,True
Characteristic (mathematics),-0.00,6,"{'confidence': -0.002313067230596, 'final': True}",211,2,True
Characteristic (mathematics),-0.03,14,"{'confidence': -0.026587203528726004, 'final': False}",211,2,False
Characteristic (mathematics),-0.05,18,"{'confidence': -0.05282933389587, 'final': False}",211,2,False
Characteristic (mathematics),-0.00,6,"{'confidence': -0.003049757024, 'final': False}",211,3,False
Characteristic (mathematics),-0.00,12,"{'confidence': -0.0019887380249999998, 'final': True}",211,3,True
Characteristic (mathematics),-0.03,19,"{'confidence': -0.02994581889932, 'final': False}",211,3,False
Characteristic (mathematics),-0.12,22,"{'confidence': -0.12050562562205999, 'final': False}",211,3,False
Characteristic polynomial,-0.12,7,"{'confidence': -0.121966242074, 'final': False}",211,4,False
Characteristic polynomial,-0.27,14,"{'confidence': -0.273887165795, 'final': False}",211,4,False
Characteristic (mathematics),-0.11,19,"{'confidence': -0.11002032960452998, 'final': False}",211,4,False
Characteristic (mathematics),-0.11,19,"{'confidence': -0.11002032960452998, 'final': False}",211,4,False
Artifact,-0.56,9,"{'confidence': -0.5614646, 'final': False}",212,0,False
Star,-0.04,17,"{'confidence': -0.036053468, 'final': False}",212,0,False
Galaxy clusters,-0.47,24,"{'confidence': -0.46911557666666664, 'final': False}",212,0,False
Neutron star,-0.00,29,"{'confidence': -0.0011082830253333334, 'final': True}",212,0,True
Neutron star,-0.00,30,"{'confidence': -0.0022860320531, 'final': True}",212,0,True
Brown dwarf,-0.00,6,"{'confidence': -0.000376032695, 'final': True}",212,1,True
Brown dwarf,-0.00,12,"{'confidence': -0.00257002493, 'final': True}",212,1,True
Brown dwarf,-0.00,16,"{'confidence': -0.0003697745, 'final': True}",212,1,True
Brown dwarf,-0.00,21,"{'confidence': -0.0009751826399999999, 'final': True}",212,1,True
Brown dwarf,-0.00,26,"{'confidence': -0.000382939185, 'final': True}",212,1,True
Brown dwarf,-0.00,27,"{'confidence': -0.000508227765, 'final': True}",212,1,True
Brown dwarf,-0.00,6,"{'confidence': -3.4762674e-05, 'final': True}",212,2,True
White dwarf,-0.00,12,"{'confidence': -0.000647363195, 'final': True}",212,2,True
White dwarf,-0.00,16,"{'confidence': -0.0003199326975, 'final': True}",212,2,True
White dwarf,-0.00,23,"{'confidence': -0.000258659245, 'final': True}",212,2,True
White dwarf,-0.00,24,"{'confidence': -0.000300665715, 'final': True}",212,2,True
White dwarf,-0.00,7,"{'confidence': -2.1054254e-05, 'final': True}",212,3,True
White dwarf,-0.00,11,"{'confidence': -1.759734695e-05, 'final': True}",212,3,True
White dwarf,-0.00,15,"{'confidence': -1.32464145e-05, 'final': True}",212,3,True
White dwarf,-0.00,21,"{'confidence': -2.349792865e-05, 'final': True}",212,3,True
White dwarf,-0.00,22,"{'confidence': -2.6656825e-05, 'final': True}",212,3,True
White dwarf,-0.00,22,"{'confidence': -2.6656825e-05, 'final': True}",212,3,True
Mixed war,-0.17,7,"{'confidence': -0.17169719499999997, 'final': False}",213,0,False
Upper Confidence Bound,-0.07,13,"{'confidence': -0.07488837566666666, 'final': False}",213,0,False
Greedy algorithm,-0.31,19,"{'confidence': -0.31276319999999996, 'final': False}",213,0,False
Greedy,-0.04,7,"{'confidence': -0.035198595, 'final': False}",213,1,False
Greedy strategy,-0.34,13,"{'confidence': -0.33633549999999995, 'final': False}",213,1,False
Greedy strategy,-0.16,17,"{'confidence': -0.15856868000000002, 'final': False}",213,1,False
Epsilon-greedy strategy,-0.01,24,"{'confidence': -0.014186170926066666, 'final': False}",213,1,False
Epsilon-greedy strategy,-0.09,7,"{'confidence': -0.09171270951611667, 'final': False}",213,2,False
Greedy algorithm,-0.16,12,"{'confidence': -0.15742709866666668, 'final': False}",213,2,False
Greedy algorithm,-0.00,18,"{'confidence': -0.004702198366666666, 'final': False}",213,2,False
Greedy algorithm,-0.01,20,"{'confidence': -0.009247580686666666, 'final': False}",213,2,False
Greedy algorithm,-0.01,5,"{'confidence': -0.013940675738333333, 'final': False}",213,3,False
Greedy algorithms,-0.19,10,"{'confidence': -0.1856736208213, 'final': False}",213,3,False
Greedy algorithm,-0.01,17,"{'confidence': -0.006491051407883333, 'final': False}",213,3,False
Greedy algorithm,-0.11,23,"{'confidence': -0.11209251040788333, 'final': False}",213,3,False
Greedy algorithm,-0.01,24,"{'confidence': -0.006039491266666666, 'final': False}",213,3,False
Greedy algorithm,-0.00,8,"{'confidence': -0.00042531273, 'final': True}",213,4,True
Greedy algorithm,-0.00,14,"{'confidence': -8.543304666666666e-05, 'final': True}",213,4,True
Greedy algorithm,-0.00,20,"{'confidence': -0.00034450238166666664, 'final': True}",213,4,True
Greedy algorithm,-0.00,22,"{'confidence': -0.0009554135953333333, 'final': True}",213,4,True
Greedy algorithm,-0.00,22,"{'confidence': -0.0009554135953333333, 'final': True}",213,4,True
Adjective,-0.00,6,"{'confidence': -5.8961018164999995e-05, 'final': False}",214,0,False
Adjective,-0.02,12,"{'confidence': -0.01611421778575, 'final': False}",214,0,False
Linearizability,-0.30,17,"{'confidence': -0.3035661478746667, 'final': False}",214,0,False
ACID,-0.65,18,"{'confidence': -0.6491674, 'final': False}",214,0,False
Distributed computing,-0.29,7,"{'confidence': -0.28892645742533335, 'final': False}",214,1,False
Consistency (computer science),-0.26,11,"{'confidence': -0.255022431263775, 'final': False}",214,1,False
Sigmoid function,-0.17,14,"{'confidence': -0.17363478092133333, 'final': False}",214,1,False
ReLU,-0.36,7,"{'confidence': -0.3631628513333333, 'final': False}",214,2,False
Linear function,-0.72,13,"{'confidence': -0.720436875, 'final': False}",214,2,False
Monotonic function,-0.01,19,"{'confidence': -0.014758637532674998, 'final': False}",214,2,False
Linear function,-0.06,23,"{'confidence': -0.062120645, 'final': False}",214,2,False
Linear function,-0.01,7,"{'confidence': -0.0086477631, 'final': False}",214,3,False
Linear function,-0.00,13,"{'confidence': -0.001376970735, 'final': True}",214,3,True
Linear function,-0.00,17,"{'confidence': -0.001768558715, 'final': True}",214,3,True
Linear function,-0.00,18,"{'confidence': -0.0015605747, 'final': True}",214,3,True
Linear function,-0.32,6,"{'confidence': -0.31656191530000005, 'final': False}",214,4,False
Linear function,-0.00,11,"{'confidence': -0.00059988345, 'final': True}",214,4,True
Linear function,-0.25,17,"{'confidence': -0.24705864818, 'final': False}",214,4,False
Linear function,-0.00,22,"{'confidence': -0.0022527326700000003, 'final': True}",214,4,True
Linear function,-0.00,22,"{'confidence': -0.0022527326700000003, 'final': True}",214,4,True
Dutch Republic,-0.18,6,"{'confidence': -0.175632306, 'final': False}",215,0,False
"Midwood, Brooklyn",-0.01,12,"{'confidence': -0.008872971863075, 'final': False}",215,0,False
Brooklyn,-0.10,15,"{'confidence': -0.0967944690192, 'final': False}",215,0,False
Brooklyn,-0.00,6,"{'confidence': -0.00032527852816500004, 'final': True}",215,1,True
Brooklyn,-0.01,12,"{'confidence': -0.0072198723155, 'final': False}",215,1,False
Brooklyn,-0.00,18,"{'confidence': -0.004287527611825, 'final': False}",215,1,False
Brooklyn,-0.08,24,"{'confidence': -0.08469808640816501, 'final': False}",215,1,False
"Crown Heights, Brooklyn",-0.02,25,"{'confidence': -0.015370337445059997, 'final': False}",215,1,False
Brooklyn,-0.33,8,"{'confidence': -0.33471370561182495, 'final': False}",215,2,False
Brooklyn,-0.00,13,"{'confidence': -2.79308625e-05, 'final': True}",215,2,True
Brooklyn,-0.00,14,"{'confidence': -1.922065825e-06, 'final': True}",215,2,True
Brooklyn,-0.05,6,"{'confidence': -0.0468226225, 'final': False}",215,3,False
Brooklyn,-0.10,12,"{'confidence': -0.09875111601, 'final': False}",215,3,False
Brooklyn,-0.00,18,"{'confidence': -1.44525107e-06, 'final': True}",215,3,True
